Handle,Title,Body (HTML),Vendor,Standard Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
ao-len-cashmere-pha,,,,,,,,,Xanh dương,,M,,,"",0.0,shopify,0,deny,manual,2999000,2999000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/goods_15_445775.jpg?v=1637593335,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xd_ce1c6c0a-a717-4eec-a81c-e0fffafd72b7.png?v=1637593335,kg,,1000000,
ao-len-cashmere-pha,,,,,,,,,Xanh dương,,L,,,"",0.0,shopify,0,deny,manual,2999000,2999000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xd_ce1c6c0a-a717-4eec-a81c-e0fffafd72b7.png?v=1637593335,kg,,1000000,
ao-len-cashmere-pha,,,,,,,,,Đỏ,,S,,,"",0.0,shopify,0,deny,manual,2999000,2999000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/goods_15_445775.jpg?v=1637593335,kg,,1000000,
ao-len-cashmere-pha,,,,,,,,,Đỏ,,M,,,"",0.0,shopify,0,deny,manual,2999000,2999000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/goods_15_445775.jpg?v=1637593335,kg,,1000000,
ao-len-cashmere-pha,,,,,,,,,Đỏ,,L,,,"",0.0,shopify,0,deny,manual,2999000,2999000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/goods_15_445775.jpg?v=1637593335,kg,,1000000,
ao-len-cashmere-pha-cổ-v,Áo Len Cashmere Pha Cổ V,"<span data-mce-fragment=""1"">Sự hợp tác của UNIQLO’s Popular với nhà thiết kế huyền thoại Jil Sander tiếp tục định nghĩa đồng phục hiện đại toàn cầu cùng với mục tiêu và ý nghĩa mà nó mang lại.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- * 2 lớp: Hai sợi cashmere được xoắn lại với nhau.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Áo cardigan với nút lớn và cổ tay áo phồng.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Sự kết hợp giữa sợi cashmere cao cấp và sợi nylon siêu mịn tạo ra một loại vải kết cấu bền chắc.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Các chi tiết được hoàn thiện tinh xảo.</span>",bathangminh,,,"nữ, áo, áo len",true,Màu sắc,Nâu,Kích cỡ,S,,,"",0.0,shopify,0,deny,manual,3499000,3499000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/na.png?v=1637593169,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/na.png?v=1637593169,kg,,2000000,active
ao-len-cashmere-pha-cổ-v,,,,,,,,,Nâu,,M,,,"",0.0,shopify,0,deny,manual,3499000,3499000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xd_166c8bd2-7a19-49d9-a384-8371dda2e00e.png?v=1637593170,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/na.png?v=1637593169,kg,,2000000,
ao-len-cashmere-pha-cổ-v,,,,,,,,,Nâu,,L,,,"",0.0,shopify,0,deny,manual,3499000,3499000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/na.png?v=1637593169,kg,,2000000,
ao-len-cashmere-pha-cổ-v,,,,,,,,,Xanh dương,,S,,,"",0.0,shopify,0,deny,manual,3499000,3499000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xd_166c8bd2-7a19-49d9-a384-8371dda2e00e.png?v=1637593170,kg,,2000000,
ao-len-cashmere-pha-cổ-v,,,,,,,,,Xanh dương,,M,,,"",0.0,shopify,0,deny,manual,3499000,3499000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xd_166c8bd2-7a19-49d9-a384-8371dda2e00e.png?v=1637593170,kg,,2000000,
ao-len-cashmere-pha-cổ-v,,,,,,,,,Xanh dương,,L,,,"",0.0,shopify,0,deny,manual,3499000,3499000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xd_166c8bd2-7a19-49d9-a384-8371dda2e00e.png?v=1637593170,kg,,2000000,
ao-len-dan-vặn-thừng-long-cừu-cao-cấp-cổ-cao,Áo Len Đan Vặn Thừng Lông Cừu Cao Cấp Cổ Cao,"<span data-mce-fragment=""1"">Sự hợp tác của UNIQLO’s Popular với nhà thiết kế huyền thoại Jil Sander tiếp tục định nghĩa đồng phục hiện đại toàn cầu cùng với mục tiêu và ý nghĩa mà nó mang lại.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Dày, mang lại cảm giác ấm ám.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Mũi đang cable thú vị ở phía sau.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Có các đường xẻ trên cổ áo và cổ tay áo có gân.</span><br>",bathangminh,,,"nữ, áo, áo len",true,Màu sắc,Tím than,Kích cỡ,S,,,"",0.0,shopify,0,deny,manual,1299000,1299000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tt_e3ab965e-4178-4295-8883-c2c05d0d117e.png?v=1637592980,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tt_e3ab965e-4178-4295-8883-c2c05d0d117e.png?v=1637592980,kg,,500000,active
ao-len-dan-vặn-thừng-long-cừu-cao-cấp-cổ-cao,,,,,,,,,Tím than,,M,,,"",0.0,shopify,0,deny,manual,1299000,1299000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/n_02f603b5-fbf3-43c5-90fe-911594372148.png?v=1637592980,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tt_e3ab965e-4178-4295-8883-c2c05d0d117e.png?v=1637592980,kg,,500000,
ao-len-dan-vặn-thừng-long-cừu-cao-cấp-cổ-cao,,,,,,,,,Tím than,,L,,,"",0.0,shopify,0,deny,manual,1299000,1299000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tt_e3ab965e-4178-4295-8883-c2c05d0d117e.png?v=1637592980,kg,,500000,
ao-len-dan-vặn-thừng-long-cừu-cao-cấp-cổ-cao,,,,,,,,,Nâu,,S,,,"",0.0,shopify,0,deny,manual,1299000,1299000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/n_02f603b5-fbf3-43c5-90fe-911594372148.png?v=1637592980,kg,,500000,
ao-len-dan-vặn-thừng-long-cừu-cao-cấp-cổ-cao,,,,,,,,,Nâu,,M,,,"",0.0,shopify,0,deny,manual,1299000,1299000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/n_02f603b5-fbf3-43c5-90fe-911594372148.png?v=1637592980,kg,,500000,
ao-len-dan-vặn-thừng-long-cừu-cao-cấp-cổ-cao,,,,,,,,,Nâu,,L,,,"",0.0,shopify,0,deny,manual,1299000,1299000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/n_02f603b5-fbf3-43c5-90fe-911594372148.png?v=1637592980,kg,,500000,
ao-polo-vải-extra-fine-merino-dai-tay-1,Áo Polo Vải Extra Fine Merino Dài Tay,"<span data-mce-fragment=""1"">Sự hợp tác của UNIQLO’s Popular với nhà thiết kế huyền thoại Jil Sander tiếp tục định nghĩa đồng phục hiện đại toàn cầu cùng với mục tiêu và ý nghĩa mà nó mang lại.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Sự kết hợp giữa len Merino siêu mịn và sợi nylon tinh tế tạo ra một kết cấu nhẹ nhưng chắc chắn để duy trì hình dạng của nó.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Các tấm Raglan ở phía sau tạo thêm điểm nhấn cho thiết kế.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Viền và cổ tay áo có lớp hoàn thiện đan gân Milano.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Nẹp áo mở trước đặc biệt.</span><br>",bathangminh,,,"nam, áo, áo len",true,Màu sắc,Đen,Kích cỡ,S,,,"",0.0,shopify,0,deny,manual,1499000,1499000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/den_c2ac0136-705a-4bfd-8a43-3ebcb2436447.png?v=1637592021,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/den_c2ac0136-705a-4bfd-8a43-3ebcb2436447.png?v=1637592021,kg,,500000,active
ao-polo-vải-extra-fine-merino-dai-tay-1,,,,,,,,,Đen,,M,,,"",0.0,shopify,0,deny,manual,1499000,1499000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tt_4d7ede34-2b28-49f9-beb6-e070575b222f.png?v=1637592021,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/den_c2ac0136-705a-4bfd-8a43-3ebcb2436447.png?v=1637592021,kg,,500000,
ao-polo-vải-extra-fine-merino-dai-tay-1,,,,,,,,,Đen,,L,,,"",0.0,shopify,0,deny,manual,1499000,1499000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/den_c2ac0136-705a-4bfd-8a43-3ebcb2436447.png?v=1637592021,kg,,500000,
ao-polo-vải-extra-fine-merino-dai-tay-1,,,,,,,,,Tím than,,S,,,"",0.0,shopify,0,deny,manual,1499000,1499000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tt_4d7ede34-2b28-49f9-beb6-e070575b222f.png?v=1637592021,kg,,500000,
ao-polo-vải-extra-fine-merino-dai-tay-1,,,,,,,,,Tím than,,M,,,"",0.0,shopify,0,deny,manual,1499000,1499000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tt_4d7ede34-2b28-49f9-beb6-e070575b222f.png?v=1637592021,kg,,500000,
ao-polo-vải-extra-fine-merino-dai-tay-1,,,,,,,,,Tím than,,L,,,"",0.0,shopify,0,deny,manual,1499000,1499000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tt_4d7ede34-2b28-49f9-beb6-e070575b222f.png?v=1637592021,kg,,500000,
ao-nỉ-co-mu-cashmere-pha-dai-tay-khoa-keo,Áo Nỉ Có Mũ Cashmere Pha Dài Tay Khóa Kéo,"<span data-mce-fragment=""1"">Sự hợp tác của UNIQLO’s Popular với nhà thiết kế huyền thoại Jil Sander tiếp tục định nghĩa đồng phục hiện đại toàn cầu cùng với mục tiêu và ý nghĩa mà nó mang lại.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Sự kết hợp giữa cashmere cao cấp và sợi nylon siêu mịn tạo ra một loại vải đan có kết cấu bền chắc.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Băng vải dù tạo thêm điểm nhấn phong cách cho áo khoác và các túi áo.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Viền và cổ tay áo có lớp hoàn thiện đan gân milano.</span>",bathangminh,,,"nam, áo, áo len",true,Màu sắc,Đen,Kích cỡ,S,,,"",0.0,shopify,0,deny,manual,4499000,4499000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/d_16c53aa3-420e-4eb9-acd7-65bcac519fee.png?v=1637591885,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/d_16c53aa3-420e-4eb9-acd7-65bcac519fee.png?v=1637591885,kg,,2500000,active
ao-nỉ-co-mu-cashmere-pha-dai-tay-khoa-keo,,,,,,,,,Đen,,M,,,"",0.0,shopify,0,deny,manual,4499000,4499000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/d_16c53aa3-420e-4eb9-acd7-65bcac519fee.png?v=1637591885,kg,,2500000,
ao-nỉ-co-mu-cashmere-pha-dai-tay-khoa-keo,,,,,,,,,Đen,,L,,,"",0.0,shopify,0,deny,manual,4499000,4499000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/d_16c53aa3-420e-4eb9-acd7-65bcac519fee.png?v=1637591885,kg,,2500000,
ao-len-cashmere-cổ-tron-dai-tay,Áo Len Cashmere Cổ Tròn Dài Tay,"<span data-mce-fragment=""1"">Sự hợp tác của UNIQLO’s Popular với nhà thiết kế huyền thoại Jil Sander tiếp tục định nghĩa đồng phục hiện đại toàn cầu cùng với mục tiêu và ý nghĩa mà nó mang lại.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Một chiếc áo len tinh xảo với thiết kế khối màu + J đặc biệt.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- 100% cashmere sang trọng.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Được làm bằng chất liệu cashmere sợi dài chải kỹ cho cảm giác mềm mại.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Thiết kế khối màu trong bảng màu + J tinh tế.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Viền và cổ tay áo có lớp hoàn thiện đan gân milano.</span>",bathangminh,,,"nam, áo, áo len",true,Màu sắc,Nâu,Kích cỡ,S,,,"",0.0,shopify,0,deny,manual,3499000,3000000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tt_45bd600b-69ad-4459-8de2-dbd0714bb8d9.png?v=1637593020,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/n.png?v=1637593020,kg,,2000000,active
ao-len-cashmere-cổ-tron-dai-tay,,,,,,,,,Nâu,,M,,,"",0.0,shopify,0,deny,manual,3499000,3000000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/n.png?v=1637593020,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/n.png?v=1637593020,kg,,2000000,
ao-len-cashmere-cổ-tron-dai-tay,,,,,,,,,Nâu,,L,,,"",0.0,shopify,0,deny,manual,3499000,3000000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/n.png?v=1637593020,kg,,2000000,
ao-len-cashmere-cổ-tron-dai-tay,,,,,,,,,Tím than,,S,,,"",0.0,shopify,0,deny,manual,3499000,3000000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tt_45bd600b-69ad-4459-8de2-dbd0714bb8d9.png?v=1637593020,kg,,2000000,
ao-len-cashmere-cổ-tron-dai-tay,,,,,,,,,Tím than,,M,,,"",0.0,shopify,0,deny,manual,3499000,3000000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tt_45bd600b-69ad-4459-8de2-dbd0714bb8d9.png?v=1637593020,kg,,2000000,
ao-len-cashmere-cổ-tron-dai-tay,,,,,,,,,Tím than,,L,,,"",0.0,shopify,0,deny,manual,3499000,3000000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tt_45bd600b-69ad-4459-8de2-dbd0714bb8d9.png?v=1637593020,kg,,2000000,
ao-len-cashmere-cổ-lọ-dai-tay,Áo Len Cashmere Cổ Lọ Dài Tay,"<span data-mce-fragment=""1"">Sự hợp tác của UNIQLO’s Popular với nhà thiết kế huyền thoại Jil Sander tiếp tục định nghĩa đồng phục hiện đại toàn cầu cùng với mục tiêu và ý nghĩa mà nó mang lại.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Được làm từ chất liệu cashmere 100% sợi dài được chải kỹ.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Viền và cổ tay áo có lớp hoàn thiện đan gân milano.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Có các chi tiết màu sắc tinh xảo bên trong cổ áo.</span>",bathangminh,,,"nam, áo, áo len",true,Màu sắc,Đen,Kích cỡ,S,,,"",0.0,shopify,0,deny,manual,3499000,3499000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/d.png?v=1637591575,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/d.png?v=1637591575,kg,,2000000,active
ao-len-cashmere-cổ-lọ-dai-tay,,,,,,,,,Đen,,M,,,"",0.0,shopify,0,deny,manual,3499000,3499000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tt_fbea2a8f-f02c-4f36-8720-8b9b5b0f6e94.png?v=1637591575,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/d.png?v=1637591575,kg,,2000000,
ao-len-cashmere-cổ-lọ-dai-tay,,,,,,,,,Đen,,L,,,"",0.0,shopify,0,deny,manual,3499000,3499000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/d.png?v=1637591575,kg,,2000000,
ao-len-cashmere-cổ-lọ-dai-tay,,,,,,,,,Tím than,,S,,,"",0.0,shopify,0,deny,manual,3499000,3499000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tt_fbea2a8f-f02c-4f36-8720-8b9b5b0f6e94.png?v=1637591575,kg,,2000000,
ao-len-cashmere-cổ-lọ-dai-tay,,,,,,,,,Tím than,,M,,,"",0.0,shopify,0,deny,manual,3499000,3499000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tt_fbea2a8f-f02c-4f36-8720-8b9b5b0f6e94.png?v=1637591575,kg,,2000000,
ao-len-cashmere-cổ-lọ-dai-tay,,,,,,,,,Tím than,,L,,,"",0.0,shopify,0,deny,manual,3499000,3499000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tt_fbea2a8f-f02c-4f36-8720-8b9b5b0f6e94.png?v=1637591575,kg,,2000000,
ao-polo-vải-extra-fine-merino-dai-tay,Áo Polo Vải Extra Fine Merino Dài Tay,"<span data-mce-fragment=""1"">Sự hợp tác của UNIQLO’s Popular với nhà thiết kế huyền thoại Jil Sander tiếp tục định nghĩa đồng phục hiện đại toàn cầu cùng với mục tiêu và ý nghĩa mà nó mang lại.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Sự kết hợp giữa len Merino siêu mịn và sợi nylon tinh tế tạo ra một kết cấu nhẹ nhưng chắc chắn để duy trì hình dạng của nó.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Các tấm Raglan ở phía sau tạo thêm điểm nhấn cho thiết kế.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Viền và cổ tay áo có lớp hoàn thiện đan gân Milano.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Nẹp áo mở trước đặc biệt.</span>",bathangminh,,,"nam, áo, áo len",true,Màu sắc,Xanh dương,Kích cỡ,S,,,"",0.0,shopify,0,deny,manual,1499000,1499000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xd_7ad5fbce-f03e-4096-a67f-d0ecab378b6f.png?v=1637591414,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xd_7ad5fbce-f03e-4096-a67f-d0ecab378b6f.png?v=1637591414,kg,,500000,active
ao-polo-vải-extra-fine-merino-dai-tay,,,,,,,,,Xanh dương,,M,,,"",0.0,shopify,0,deny,manual,1499000,1499000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/t.png?v=1637591414,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xd_7ad5fbce-f03e-4096-a67f-d0ecab378b6f.png?v=1637591414,kg,,500000,
ao-polo-vải-extra-fine-merino-dai-tay,,,,,,,,,Xanh dương,,L,,,"",0.0,shopify,0,deny,manual,1499000,1499000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xd_7ad5fbce-f03e-4096-a67f-d0ecab378b6f.png?v=1637591414,kg,,500000,
ao-polo-vải-extra-fine-merino-dai-tay,,,,,,,,,Tím,,S,,,"",0.0,shopify,0,deny,manual,1499000,1499000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/t.png?v=1637591414,kg,,500000,
ao-polo-vải-extra-fine-merino-dai-tay,,,,,,,,,Tím,,M,,,"",0.0,shopify,0,deny,manual,1499000,1499000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/t.png?v=1637591414,kg,,500000,
ao-polo-vải-extra-fine-merino-dai-tay,,,,,,,,,Tím,,L,,,"",0.0,shopify,0,deny,manual,1499000,1499000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/t.png?v=1637591414,kg,,500000,
dry-ex-marvel-ao-thun-cổ-tron-ngắn-tay,DRY-EX Marvel Áo Thun Cổ Tròn Ngắn Tay,"<span data-mce-fragment=""1"">- Vải DRY-EX thoải mái hoàn hảo cho các trang phục thể thao và vận động.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">©2021 MARVEL</span><br>",bathangminh,,,"nam, áo, áo thun",true,Màu sắc,Xám,Kích cỡ,S,,,"",0.0,shopify,0,deny,manual,399000,,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/x_c82d911f-3214-4fe3-95da-ca9e60d797d8.png?v=1637591178,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/x_c82d911f-3214-4fe3-95da-ca9e60d797d8.png?v=1637591178,kg,,,active
dry-ex-marvel-ao-thun-cổ-tron-ngắn-tay,,,,,,,,,Xám,,M,,,"",0.0,shopify,0,deny,manual,399000,,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/x_c82d911f-3214-4fe3-95da-ca9e60d797d8.png?v=1637591178,kg,,,
dry-ex-marvel-ao-thun-cổ-tron-ngắn-tay,,,,,,,,,Xám,,L,,,"",0.0,shopify,0,deny,manual,399000,,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/x_c82d911f-3214-4fe3-95da-ca9e60d797d8.png?v=1637591178,kg,,,
dry-ex-marvel-ao-thun-cổ-tron-ngắn-tay,,,,,,,,,Xám,,XL,,,"",0.0,shopify,0,deny,manual,399000,,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/x_c82d911f-3214-4fe3-95da-ca9e60d797d8.png?v=1637591178,kg,,,
airism-ao-polo-ngắn-tay,AIRism Áo Polo Ngắn Tay,"<span data-mce-fragment=""1"">- Được làm từ chất liệu AIRism mềm mại cùng với công nghệ DRY.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Bổ sung chức năng Cool Touch.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Mở rộng phần ngực, kéo dài tay áo và để lộ phần cổ ra ngoài theo phong cách thuôn gọn phù hợp với chất liệu vải.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Một sản phẩm cổ điển thường được khuyến nghị dùng làm trang phục văn phòng.</span>",bathangminh,,,"nam, áo, áo thun",true,Màu sắc,Xanh dương,Kích cỡ,S,,,"",0.0,shopify,0,deny,manual,399000,499000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tt.png?v=1637591002,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xd.png?v=1637591002,kg,,200000,active
airism-ao-polo-ngắn-tay,,,,,,,,,Xanh dương,,M,,,"",0.0,shopify,0,deny,manual,399000,499000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xd.png?v=1637591002,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xd.png?v=1637591002,kg,,200000,
airism-ao-polo-ngắn-tay,,,,,,,,,Xanh dương,,L,,,"",0.0,shopify,0,deny,manual,399000,499000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xd.png?v=1637591002,kg,,200000,
airism-ao-polo-ngắn-tay,,,,,,,,,Xanh dương,,XL,,,"",0.0,shopify,0,deny,manual,399000,499000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xd.png?v=1637591002,kg,,200000,
airism-ao-polo-ngắn-tay,,,,,,,,,Tím than,,S,,,"",0.0,shopify,0,deny,manual,399000,499000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tt.png?v=1637591002,kg,,200000,
airism-ao-polo-ngắn-tay,,,,,,,,,Tím than,,M,,,"",0.0,shopify,0,deny,manual,399000,499000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tt.png?v=1637591002,kg,,200000,
airism-ao-polo-ngắn-tay,,,,,,,,,Tím than,,L,,,"",0.0,shopify,0,deny,manual,399000,499000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tt.png?v=1637591002,kg,,200000,
airism-ao-polo-ngắn-tay,,,,,,,,,Tím than,,XL,,,"",0.0,shopify,0,deny,manual,399000,499000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tt.png?v=1637591002,kg,,200000,
